IncidentSize,FireCause,InitialLatitude,InitialLongitude,Month
3.4011973816621555,0,39.933678,-122.289636,6
3.4011973816621555,-1,41.441,-121.6092,8
3.4011973816621555,-1,37.61684,-119.5431,8
3.4011973816621555,1,33.79483,-116.8829,9
3.4011973816621555,-1,36.912203,-119.231877,6
3.4011973816621555,0,36.766902,-120.379991,6
3.4011973816621555,0,33.741647,-117.350911,7
3.4011973816621555,0,36.524102,-120.147377,8
3.4011973816621555,0,41.467557,-123.16372,9
3.4011973816621555,0,38.284222,-122.064352,11
3.4011973816621555,0,37.114756,-122.154323,11
3.40452517175483,-1,35.87767,-116.2301,9
3.4147715016892732,1,34.51633,-119.0678,5
3.416085994155906,0,36.82088,-119.3827,7
3.4339872044851463,0,38.345767,-122.02462,8
3.4339872044851463,0,39.428833,-121.429536,7
3.4339872044851463,1,32.84024,-115.289,4
3.4339872044851463,1,40.78229,-123.1526,3
3.4339872044851463,1,35.37004,-120.312,5
3.4339872044851463,-1,40.492234,-123.454302,8
3.4372078191851885,0,35.53151,-120.584767,11
3.456316680883235,0,38.842382,-121.014938,6
3.459466289786131,0,37.235137,-119.913214,5
3.461978853922014,0,39.52215,-121.5838,9
3.4657359027997265,1,35.80946,-116.1895,4
3.4657359027997265,0,40.659117,-122.332483,6
3.4657359027997265,0,36.93833,-119.2649,10
3.4657359027997265,1,40.79884,-123.3854,8
3.4657359027997265,0,35.47417,-115.5829,9
3.4657359027997265,0,33.830176,-117.261567,7
3.4719664525503626,0,37.056569,-120.954125,9
3.481240089335692,1,33.532246,-116.767011,5
3.481240089335692,-1,38.576,-119.696083,9
3.484312288372662,0,38.885217,-122.459896,6
3.4901235908565567,1,34.20544,-117.1276,6
3.4965075614664802,1,33.055995,-116.523271,8
3.4965075614664802,1,37.075401,-119.484497,8
3.4965075614664802,-1,39.706501,-122.992699,7
3.4965075614664802,1,40.06877,-120.9497,6
3.4965075614664802,0,33.477489,-117.059178,7
3.505557396986398,0,38.182533,-120.794243,9
3.5115454388310208,0,33.7854,-117.3259,7
3.5151211279804695,1,34.9352,-119.5128,5
3.5254777821724925,-1,41.82981,-120.8471,7
3.5260663637080247,0,36.056349,-118.929666,7
3.5263605246161616,1,38.70495,-120.414417,1
3.5263605246161616,0,41.974167,-122.78655,8
3.5263605246161616,1,39.91483,-119.9408,7
3.5263605246161616,-1,36.42659,-118.7045,7
3.5263605246161616,0,34.420567,-117.207281,7
3.5263605246161616,0,38.958133,-120.5318,10
3.5328102684640474,0,37.90842,-120.615855,7
3.5380565643793527,0,39.481783,-121.369133,6
3.5409593240373143,0,33.8584,-117.453474,11
3.5553480614894135,1,34.50367,-118.2241,8
3.5553480614894135,0,41.845633,-122.838783,7
3.5553480614894135,0,39.848971,-122.199852,6
3.5553480614894135,1,32.7225,-114.6641,11
3.5553480614894135,1,33.58076,-116.1468,9
3.5553480614894135,-1,38.41266,-119.1353,8
3.5553480614894135,0,37.021709,-122.208196,8
3.5553480614894135,0,38.911967,-121.358417,7
3.5553480614894135,1,34.32366,-116.8158,4
3.5553480614894135,0,34.019694,-117.507099,7
3.5553480614894135,0,35.906126,-120.550338,7
3.5553480614894135,0,38.7768,-121.959921,8
3.58351893845611,0,39.514828,-121.443986,5
3.58351893845611,1,34.17702,-117.1535,7
3.58351893845611,1,34.09495,-117.1822,9
3.58351893845611,0,34.92963,-114.6538,7
3.58351893845611,-1,37.50931,-119.3246,7
3.58351893845611,-1,37.35789,-119.1006,6
3.58351893845611,0,32.68535,-116.3017,8
3.58351893845611,0,33.998227,-117.544317,11
3.58351893845611,0,33.79831,-116.301143,11
3.586292865338835,1,34.109976,-117.151673,6
3.586292865338835,0,37.681568,-120.468612,5
3.5890591188317256,0,38.271101,-121.978719,10
3.6027767550605247,0,33.64001,-117.0843,8
3.6109179126442243,0,38.567347,-122.688574,10
3.6109179126442243,0,32.794602,-116.846035,7
3.6109179126442243,0,36.979636,-119.506784,5
3.6109179126442243,-1,37.14844,-118.4224,7
3.6109179126442243,0,36.803494,-118.203859,4
3.6109179126442243,0,38.451968,-119.490819,4
3.6125382208572137,0,36.414131,-121.402038,6
3.6189933266497696,1,32.602106,-116.770115,7
3.6216707044204863,1,40.75584,-122.322,10
3.6375861597263857,0,38.984787,-121.356066,7
3.6375861597263857,-1,41.81081,-120.3545,8
3.6375861597263857,-1,37.8429,-119.6189,7
3.6375861597263857,1,39.37439,-120.5072,9
3.6635616461296463,1,39.70786,-120.8884,8
3.6635616461296463,0,41.47065,-123.3498,7
3.6635616461296463,-1,38.41117,-119.2492,7
3.6635616461296463,0,39.291068,-121.320985,7
3.6635616461296463,0,33.583941,-116.078906,7
3.6635616461296463,0,32.723356,-116.891462,11
3.6788291182604347,1,34.21498,-117.4113,12
3.6888794541139363,0,34.072445,-117.097889,10
3.6888794541139363,0,33.95431,-116.8028,7
3.6888794541139363,1,35.26737,-119.871882,6
3.6888794541139363,1,34.1717,-117.285,8
3.6888794541139363,0,36.900119,-121.556319,6
3.6888794541139363,0,36.747566,-120.371302,5
3.6888794541139363,0,36.730979,-120.360998,5
3.6888794541139363,-1,37.54794,-119.0485,6
3.6888794541139363,1,39.90566,-120.9721,7
3.6888794541139363,1,33.69071,-114.5725,5
3.6888794541139363,0,32.91908,-116.7787,10
3.6888794541139363,1,34.17668,-117.3298,11
3.6888794541139363,0,37.280841,-120.502205,7
3.6888794541139363,0,36.998134,-120.818023,7
3.713572066704308,1,32.73484,-114.6142,7
3.713572066704308,0,35.11405,-120.0919,8
3.713572066704308,1,32.57394,-116.760465,7
3.728100167267218,-1,41.99722,-122.93,8
3.7376696182833684,1,34.77459,-118.56056,6
3.7376696182833684,0,34.10387039,-118.7111969,6
3.7376696182833684,0,39.19357,-122.0422,10
3.7376696182833684,0,33.5253,-116.099912,3
3.7376696182833684,0,40.18494,-120.4849,4
3.7376696182833684,1,39.46782,-121.1179,3
3.7376696182833684,1,41.01274,-122.4078,7
3.742420221041966,0,38.736113,-121.392532,10
3.744787086052232,1,34.04419,-118.55207,10
3.7495040759303713,1,36.87,-119.1316,7
3.751149779840061,-1,37.8512,-119.4186,8
3.7612001156935624,0,39.8438,-120.6732,12
3.7612001156935624,0,40.61507,-122.51941,8
3.7612001156935624,1,33.895775,-116.901498,6
3.7612001156935624,0,33.656017,-117.200255,6
3.765840495250065,-1,41.8762,-121.2538,7
3.7727609380946383,1,41.91943,-121.486,10
3.784189633918261,0,39.053474,-121.118923,8
3.784189633918261,1,34.54444,-117.0769,6
3.784189633918261,0,39.060995,-121.355645,6
3.784189633918261,0,32.734811,-116.344529,6
3.7954891891721947,0,36.866757,-119.601366,6
3.7954891891721947,0,37.6865,-121.623667,6
3.8066624897703196,0,33.5543,-116.0697,4
3.8066624897703196,0,39.76324,-121.1584,6
3.8066624897703196,0,37.893433,-121.705517,6
3.8066624897703196,-1,39.51823,-121.3085,8
3.8066624897703196,0,36.662228,-119.434556,7
3.8066624897703196,-1,34.43525,-115.182,6
3.8066624897703196,0,39.31668,-120.811747,8
3.8066624897703196,0,39.612654,-120.008423,4
3.8133070324889884,-1,40.294883,-120.018767,6
3.828641396489095,1,37.53859,-119.8321,6
3.835141961092188,0,33.886637,-116.900635,5
3.8480176754522337,0,33.64468,-117.3849,8
3.8501476017100584,0,34.15758,-117.2435,4
3.8501476017100584,-1,36.745083,-118.698917,8
3.8501476017100584,1,33.05359,-115.3376,3
3.8501476017100584,1,34.76657,-118.5578,6
3.8501476017100584,0,35.364869,-120.823344,11
3.871201010907891,0,39.2861,-121.13,8
3.871201010907891,-1,41.82967,-120.5372,8
3.871201010907891,-1,36.70401,-118.723,9
3.901972669574645,0,34.15199,-117.1924,7
3.901972669574645,-1,38.14624,-119.9337,7
3.912023005428146,0,33.44867,-116.061,10
3.912023005428146,0,37.633908,-121.50259,4
3.912023005428146,0,34.18221,-117.3044,10
3.912023005428146,1,34.21653,-117.3773,12
3.912023005428146,0,41.720743,-123.29565,4
3.912023005428146,-1,40.18488,-120.937,8
3.912023005428146,0,34.07605,-118.6198,10
3.912023005428146,1,34.22919,-117.668,8
3.912023005428146,1,35.18829,-120.1714,10
3.912023005428146,0,37.38966,-118.500915,10
3.912023005428146,1,34.23468,-117.4261,9
3.912023005428146,0,37.944756,-120.843757,6
3.912023005428146,0,36.430396,-119.925583,7
3.912023005428146,0,40.32899,-121.297836,11
3.912023005428146,0,38.4421,-119.4977,2
3.925136644573529,-1,39.37501,-122.7098,8
3.9318256327243257,-1,41.34744,-121.6401,8
3.9318256327243257,0,33.53673,-116.1014,8
3.9318256327243257,0,39.188249,-120.832047,9
3.9318256327243257,1,33.83546,-117.6094,8
3.9318256327243257,0,33.34148,-116.0871,5
3.933784497209659,1,41.72618,-120.3594,10
3.9367156180185177,0,39.94899,-120.0456,9
3.9415818076696905,-1,37.62515,-119.0996,10
3.9512437185814275,0,37.009292,-119.586052,7
3.9512437185814275,0,35.108982,-120.078163,5
3.9512437185814275,0,38.921874,-122.613026,11
3.960813169597578,1,41.4953,-122.143898,10
3.960813169597578,-1,41.5247,-120.6848,7
3.960813169597578,1,39.5126,-120.0178,10
3.970291913552122,0,34.12728119,-117.75068665,7
3.970291913552122,0,33.30993,-116.0598,3
3.970291913552122,0,39.616002,-120.007337,4
3.9889840465642745,1,41.21866,-122.2973,8
3.9889840465642745,0,36.2027,-118.720267,7
3.9889840465642745,0,34.995399,-120.41594,6
3.9889840465642745,0,39.38,-119.85,4
4.007333185232471,0,33.570875,-117.031118,4
4.007333185232471,0,34.03998947,-118.57945251,6
4.007333185232471,0,36.675929,-119.187999,7
4.007333185232471,-1,37.95971,-119.6071,9
4.007333185232471,-1,40.4233,-123.1363,7
4.007333185232471,0,37.628967,-120.578217,5
4.007333185232471,0,41.201685,-120.368594,5
4.007333185232471,0,36.032229,-118.857999,6
4.014579593753238,0,37.740555,-121.585729,7
4.018183201256536,-1,38.2339,-119.913,9
4.02535169073515,0,39.46865,-120.2627,10
4.02535169073515,1,41.38592,-122.3516,5
4.02535169073515,0,33.837311,-117.278984,7
4.028916756899646,0,37.701917,-121.99235,8
4.032469158504013,0,39.382183,-121.438017,6
4.04305126783455,1,40.6409,-120.5159,2
4.060443010546419,1,39.97557,-120.906,8
4.060443010546419,-1,39.4255,-123.0342,9
4.060443010546419,0,40.6301,-122.970933,4
4.060443010546419,0,38.440212,-120.991362,7
4.060443010546419,0,37.032952,-120.78035,7
4.070734696582967,0,37.887866,-120.51691,8
4.079230924412053,-1,37.65454,-119.4887,7
4.079230924412053,0,39.259213,-121.384407,6
4.089332020398556,1,33.569934,-116.736461,7
4.0943445622221,0,34.017805,-117.462368,5
4.0943445622221,0,34.94429,-118.1753,4
4.0943445622221,0,36.858259,-120.442537,5
4.0943445622221,-1,41.81482,-120.7893,7
4.0943445622221,0,36.632019,-120.317998,5
4.0943445622221,0,39.018215,-122.143172,6
4.0943445622221,0,36.890589,-120.709798,8
4.096675177560383,0,39.576433,-121.74195,10
4.110873864173311,1,35.28712,-120.438,10
4.110873864173311,1,34.22062,-117.4101,7
4.110873864173311,-1,40.773367,-121.3747,7
4.110873864173311,1,34.33985,-117.4657,8
4.127134385045092,1,40.78847,-123.037,6
4.127134385045092,-1,4,-123.5232,8
4.127134385045092,0,39.276,-123.013667,8
4.127134385045092,1,34.50683,-118.7497,6
4.127134385045092,0,36.89024,-119.792582,6
4.143134726391533,0,41.37019,-121.9904,9
4.143134726391533,-1,39.77129,-120.0725,6
4.143134726391533,1,34.19557,-117.1194,7
4.143134726391533,1,33.58421,-116.7171,7
4.143134726391533,-1,40.6877,-120.298217,7
4.143134726391533,0,41.82261,-122.9896,6
4.143134726391533,1,32.81083,-114.5855,7
4.143134726391533,0,36.43985,-116.4723,4
4.143134726391533,0,33.459078,-116.061261,5
4.1588830833596715,-1,41.9,-120.3667,7
4.1588830833596715,0,37.933701,-120.441465,7
4.1588830833596715,0,32.56123,-116.90253,11
4.174387269895637,0,32.611882,-116.707097,6
4.174387269895637,0,33.89817,-116.76094,12
4.182050142641207,-1,39.11613,-120.7531,5
4.189654742026425,0,39.377918,-121.687899,6
4.189654742026425,0,39.563776,-120.050432,4
4.193284510077004,1,34.25145,-117.4546,8
4.204692619390966,1,38.77298,-119.7969,6
4.204692619390966,-1,38.61968,-119.6655,6
4.218330542003092,1,41.6367,-121.8616,8
4.219507705176107,1,34.08338,-117.1417,11
4.219507705176107,0,38.54743,-121.856024,5
4.219507705176107,0,40.399641,-120.290687,7
4.219507705176107,0,39.377918,-121.687899,8
4.23410650459726,-1,41.698583,-121.612883,7
4.23410650459726,0,35.342615,-119.913702,6
4.237289838207198,0,36.730979,-120.360998,4
4.248495242049359,0,37.124439,-119.73701,4
4.248495242049359,0,33.654849,-114.603214,8
4.259859000699674,-1,41.757,-121.3815,8
4.2626798770413155,1,34.13575,-117.1915,7
4.2626798770413155,0,37.153024,-121.652331,8
4.276666119016055,0,40.13284,-120.1877,6
4.276666119016055,0,39.316947,-121.390304,6
4.276666119016055,0,36.454872,-121.331745,6
4.276666119016055,0,32.7411,-114.614,7
4.290459441148391,-1,40.7528,-123.438202,8
4.290459441148391,-1,37.9154,-119.3963,7
4.290459441148391,0,34.8487,-118.985,8
4.30406509320417,-1,40.04486,-120.9235,11
4.31748811353631,0,37.5885,-121.1755,10
4.31748811353631,1,33.07981,-115.2094,3
4.31748811353631,1,36.57203,-118.0656,6
4.31748811353631,-1,40.17077,-120.8438,7
4.31748811353631,1,34.21538,-117.285,7
4.330733340286331,0,40.029333,-121.425833,6
4.330733340286331,0,33.925653,-116.64177,8
4.330733340286331,-1,41.08639,-123.2403,8
4.343805421853684,0,36.909064,-120.654429,8
4.3694478524670215,-1,41.80062,-120.6872,7
4.3694478524670215,1,36.573399,-118.771797,6
4.3694478524670215,1,40.0979,-120.9183,9
4.3694478524670215,0,39.551488,-120.048643,4
4.377014092850337,0,36.203218,-121.140628,5
4.382026634673881,0,33.546326,-116.043868,6
4.382026634673881,-1,41.41156,-120.2285,8
4.382026634673881,1,33.51244,-116.7924,7
4.382026634673881,-1,34.62049,-114.4377,7
4.382026634673881,0,39.314076,-121.27693,7
4.382026634673881,-1,37.53761,-119.4218,8
4.382026634673881,1,37.606327,-120.202668,6
4.390738575275903,0,39.881619,-122.197419,6
4.394449154672439,0,34.39262,-117.09631,7
4.394449154672439,0,41.705967,-123.058283,8
4.406719247264253,0,34.52262,-117.1553,7
4.406719247264253,0,34.75915,-117.0111,5
4.418840607796598,1,38.928133,-122.601395,8
4.418840607796598,0,33.858402,-117.453475,4
4.418840607796598,1,35.91634,-121.4352,6
4.418840607796598,0,37.193819,-119.46781,7
4.426043520090656,1,32.82504,-116.6241,7
4.426043520090656,-1,39.70965,-120.2105,9
4.430816798843313,0,33.598234,-116.233362,6
4.430816798843313,-1,39.90562,-120.3988,7
4.430816798843313,1,34.44968,-118.6167,6
4.440295542797857,0,34.67173,-119.1083,10
4.442651256490317,0,36.078132,-118.904607,5
4.442651256490317,0,41.6397,-123.122033,7
4.442651256490317,0,36.79019,-118.2147,4
4.442651256490317,0,37.32048,-119.4005,7
4.454347296253507,1,35.71001,-117.8398,3
4.465908118654584,-1,36.32151,-118.68,10
4.477336814478207,0,37.17934,-119.4319,8
4.477336814478207,0,33.91436,-116.76111,8
4.48863636973214,-1,39.91934,-121.2816,9
4.499809670330265,1,40.24584,-120.7096,8
4.499809670330265,0,33.918089,-116.877776,8
4.499809670330265,0,36.881283,-121.443217,6
4.499809670330265,0,34.066019,-117.103977,6
4.500920164614292,0,33.856959,-116.560435,10
4.51085950651685,-1,41.05772,-123.05,8
4.5217885770490405,0,39.42495,-120.2063,10
4.5217885770490405,0,39.997933,-121.559,8
4.5217885770490405,0,36.02524,-118.7948,7
4.532599493153256,0,40.150329,-122.275649,5
4.532599493153256,0,37.299863,-122.338367,10
4.541164856012179,-1,41.953367,-122.822283,7
4.548599834499697,0,39.310101,-122.877998,8
4.553876891600541,0,38.453158,-121.968201,5
4.553876891600541,0,38.713682,-120.590051,10
4.5635145107192585,0,41.481633,-123.392333,8
4.59511985013459,0,39.002417,-120.479806,10
4.59511985013459,1,34.23157,-117.4179,8
4.605170185988092,0,34.33414,-118.3379,12
4.605170185988092,0,39.48642,-120.8606,10
4.605170185988092,0,36.6074,-120.0787,4
4.605170185988092,0,41.97334,-121.7117,3
4.605170185988092,0,36.72005,-120.387063,5
4.605170185988092,0,39.51103,-120.2807,10
4.605170185988092,0,39.4442,-122.1435,10
4.605170185988092,1,34.77038,-118.8005,8
4.605170185988092,1,34.68929,-119.9097,7
4.605170185988092,0,35.35344,-115.4214,8
4.605170185988092,-1,32.98428,-114.4869,7
4.605170185988092,0,37.74783,-119.9924,9
4.605170185988092,0,35.086667,-120.018833,8
4.605170185988092,0,41.573214,-123.286212,8
4.61512051684126,0,40.36083,-123.98556,9
4.61512051684126,0,41.60636,-123.1176,9
4.624972813284271,1,39.66827,-120.353,2
4.624972813284271,0,32.69528,-115.6949,2
4.624972813284271,0,39.277802,-122.859001,8
4.624972813284271,0,34.45035,-117.0472,8
4.634728988229636,1,32.627314,-116.086849,7
4.6443908991413725,0,34.80974,-120.5904,7
4.6443908991413725,0,36.889911,-121.611601,7
4.6443908991413725,0,36.320833,-118.025556,4
4.653960350157523,0,33.907301,-116.946494,7
4.663439094112067,-1,36.92052,-118.7071,7
4.672828834461906,0,32.88474,-114.486,11
4.672828834461906,0,37.334742,-121.717514,9
4.68213122712422,0,36.676294,-119.302288,6
4.6913478822291435,0,33.570875,-117.031118,6
4.700480365792417,0,32.6716,-116.366,10
4.700480365792417,-1,36.3898,-118.0744,6
4.700480365792417,1,34.43103,-114.2847,12
4.700480365792417,1,41.81224,-121.2909,7
4.700480365792417,0,33.972632,-117.448105,6
4.700480365792417,0,36.757071,-120.373329,5
4.700480365792417,0,37.069741,-120.753389,7
4.700480365792417,0,36.544917,-120.352268,7
4.700480365792417,0,36.603415,-120.406681,8
4.709530201312334,0,34.77385,-120.4889,9
4.7140245909001735,0,39.359139,-123.658475,10
4.718498871295094,-1,38.694337,-122.399686,5
4.718498871295094,-1,41.57679,-120.769,6
4.727387818712341,0,41.886433,-121.8581,3
4.727387818712341,1,34.72818,-115.5952,7
4.727387818712341,0,41.8269,-123.5052,9
4.74493212836325,1,33.93967,-114.5365,1
4.762173934797756,0,33.38835,-117.5922,10
4.762173934797756,0,36.362309,-118.812399,6
4.762173934797756,1,40.00828,-121.2562,8
4.762173934797756,0,34.93356,-119.5382,8
4.762173934797756,0,36.032229,-118.857999,6
4.762173934797756,0,41.080176,-123.676017,8
4.762173934797756,0,39.532222,-121.438611,9
4.770684624465665,1,40.886867,-120.336633,7
4.77912349311153,-1,41.3471,-120.2955,7
4.77912349311153,0,34.394625,-116.975381,7
4.787491742782046,0,34.53763,-120.5327,10
4.787491742782046,0,41.18537,-123.9334,11
4.787491742782046,0,34.80211,-118.8767,8
4.787491742782046,-1,38.234699,-119.350403,8
4.787491742782046,-1,37.716083,-119.493133,8
4.787491742782046,-1,37.51714,-118.7147,7
4.787491742782046,0,37.862839,-120.776549,9
4.795790545596741,0,35.292847,-119.898377,5
4.799090878625398,0,38.006333,-121.932367,6
4.804021044733257,1,37.53069,-118.643,8
4.804021044733257,1,33.7723,-116.5452,7
4.812184355372417,-1,36.09662,-118.7427,6
4.820281565605037,0,39.3619,-123.315467,9
4.820281565605037,1,37.2136,-119.365705,10
4.820281565605037,0,35.279853,-120.648408,10
4.8283137373023015,0,41.18542,-123.9334,10
4.8283137373023015,0,36.748969,-120.369387,9
4.844187086458591,0,39.4682,-122.6576,6
4.844187086458591,0,36.378029,-118.853699,8
4.844187086458591,0,33.569342,-116.092746,5
4.852030263919617,1,41.87122,-120.3402,7
4.855150391255861,0,39.75876,-123.248279,7
4.855306142365902,1,34.400017,-116.980952,9
4.859812404361672,1,33.78509,-116.5274,6
4.859812404361672,-1,40.924801,-123.443298,7
4.867534450455582,0,32.89995,-114.4665,2
4.867534450455582,0,39.8294,-123.8488,7
4.867534450455582,0,41.315843,-121.134798,7
4.867534450455582,0,36.424799,-119.028199,8
4.882801922586371,-1,39.78019,-120.1027,6
4.890349128221754,0,40.021289,-122.443689,7
4.890349128221754,1,41.28841,-120.2749,9
4.897839799950911,0,38.26493,-119.8779,8
4.90527477843843,1,32.78661,-114.5451,6
4.90527477843843,0,38.168833,-122.5805,6
4.90527477843843,0,40.83669,-123.6072,8
4.90527477843843,0,41.75505,-120.3401,5
4.90527477843843,-1,34.77718,-114.5179,7
4.919980925828125,1,32.693333,-114.681944,7
4.941642422609304,0,36.30594,-118.6692,10
4.941642422609304,-1,39.71904,-120.2344,8
4.941642422609304,-1,39.69774,-120.2003,7
4.941642422609304,0,39.964,-121.511117,8
4.948759890378168,0,38.48535,-123.078883,9
4.949752305572684,0,36.287222,-119.084444,6
4.976733742420574,-1,37.58967,-119.5556,6
4.983606621708336,0,36.619808,-120.985674,6
4.983606621708336,0,40.125,-124.0761,8
4.983606621708336,1,33.70084,-117.5208,8
4.990432586778736,0,40.1865,-123.6694,7
4.997212273764115,0,37.01363,-121.7526,6
5.0106352940962555,0,35.97369,-121.3005,10
5.0106352940962555,0,34.15695,-116.2293,8
5.0106352940962555,0,35.26461,-119.947462,7
5.0106352940962555,0,34.24009,-117.8549,8
5.0106352940962555,0,37.20643,-119.4064,12
5.0106352940962555,1,34.22713,-116.8715,4
5.0106352940962555,-1,33.375999,-116.844101,7
5.0106352940962555,0,36.72005,-120.387063,6
5.017279836814924,0,41.938055,-122.966388,7
5.0238805208462765,0,33.66233,-114.5293,7
5.0238805208462765,0,37.837,-119.8669,5
5.030437921392435,1,37.88391,-119.963,8
5.0369526024136295,1,32.77934,-115.5514,10
5.043425116919247,0,39.55657,-120.0565,4
5.049856007249537,1,34.84127,-116.7315,5
5.062595033026967,0,41.348099,-123.786499,7
5.0689042022202315,0,37.893033,-121.70355,6
5.0689042022202315,1,34.36498,-118.5031,8
5.075173815233827,0,39.93195,-120.5967,5
5.075173815233827,-1,40.92397,-123.5952,8
5.081404364984463,-1,36.933498,-118.733299,10
5.081404364984463,0,40.6728,-123.6018,7
5.087596335232384,0,40.735456,-122.320108,7
5.089631300322754,-1,41.94508,-120.8665,7
5.10594547390058,0,40.61,-122.6997,10
5.10594547390058,-1,36.96061,-118.8614,8
5.111987788356544,0,34.23772,-117.8626,9
5.111987788356544,0,39.014055,-121.34024,7
5.117993812416755,0,33.6425,-116.808056,9
5.117993812416755,0,40.02465,-121.576633,8
5.123963979403259,-1,39.68687,-120.0009,6
5.135798437050262,1,41.87065,-120.3463,10
5.14166355650266,-1,40.50385,-120.509617,7
5.14166355650266,0,36.476664,-121.224797,7
5.147494476813453,1,34.57702,-119.6143,9
5.150976778649327,-1,38.491626,-122.126117,8
5.153291594497779,-1,36.78651,-118.5349,8
5.153291594497779,0,39.000373,-123.081813,10
5.159055299214529,-1,40.680199,-123.336098,7
5.1647859739235145,0,34.36036,-118.5543,6
5.1647859739235145,0,35.91182,-119.4151,6
5.176149732573829,0,40.050167,-121.772,6
5.181783550292085,1,34.54972,-118.6161,8
5.181783550292085,0,35.6091,-118.494,7
5.181783550292085,0,34.028433,-117.429512,7
5.187385805840755,-1,37.39603,-119.0466,7
5.200649409369878,0,35.817759,-120.097738,4
5.214935757608986,0,39.408718,-121.307763,8
5.220355825078324,1,34.26027,-117.4675,7
5.231108616854587,-1,40.690317,-120.531017,7
5.236441962829949,0,34.41194,-119.369,6
5.2390980068880655,0,32.82595,-116.5354,8
5.247024072160486,0,33.858402,-117.453475,6
5.247024072160486,0,38.993667,-120.491383,10
5.25227342804663,0,39.93998,-120.553,10
5.267858159063328,1,35.63892,-118.4226,7
5.272999558563747,0,39,-120.408917,10
5.293304824724492,0,41.569167,-123.139333,8
5.298317366548036,-1,37.87609,-119.4443,8
5.298317366548036,1,34.17964,-117.2916,10
5.298317366548036,-1,33.57168,-116.4956,7
5.298317366548036,-1,39.44392,-122.8607,9
5.298317366548036,0,32.77877,-116.8517,9
5.298317366548036,0,36.530836,-120.206592,4
5.298317366548036,0,39.495713,-121.613579,6
5.298317366548036,0,38.646217,-120.418217,11
5.318119993844216,0,34.75383,-120.523,9
5.318119993844216,1,38.80001,-119.7372,8
5.322180366812565,1,40.12946,-122.8276,8
5.327876168789581,0,35.9716,-121.2663,6
5.332718793265369,0,41.8663,-122.7437,6
5.3471075307174685,-1,40.3327,-120.008667,6
5.3471075307174685,1,34.50521,-118.4508,8
5.351858133476067,1,39.75384,-122.9378,2
5.35517017814082,1,33.85427,-116.5748,7
5.3706380281276624,0,41.11478,-123.0885,7
5.37989735354046,1,32.71209,-115.2178,6
5.384495062789089,1,36.78389,-118.6059,5
5.393627546352362,0,32.771497,-116.570307,10
5.393627546352362,0,35.214364,-120.455883,9
5.393627546352362,1,34.17698,-117.883,7
5.407171771460119,-1,41.69866,-121.3227,7
5.4116460518550396,-1,37.84572,-119.6318,7
5.41610040220442,0,38.997639,-123.204332,8
5.420534999272286,1,40.70525,-123.5447,4
5.424950017481403,0,40.319221,-122.796914,10
5.424950017481403,0,41.50825,-123.069833,9
5.424950017481403,1,34.32412,-117.6127,4
5.438079308923196,0,34.56246,-118.3999,9
5.438079308923196,-1,40.4565,-122.936,8
5.438079308923196,0,35.36745,-117.6174,5
5.438079308923196,0,37.334742,-121.717514,6
5.476463551931511,1,33.50521,-116.166,2
5.491001710377538,-1,41.5151,-123.7262,7
5.493061443340548,-1,40.782501,-123.440498,7
5.497168225293202,0,40.005,-123.163,9
5.497168225293202,1,36.5829,-118.7542,7
5.5134287461649825,1,39.94653,-121.3006,9
5.521460917862246,0,39.95251,-120.5411,10
5.521460917862246,-1,41.89956,-121.6513,8
5.521460917862246,0,38.647967,-120.40745,1
5.521460917862246,0,36.74906,-120.405006,6
5.540832079541503,-1,41.22425,-120.8454,7
5.541263545158426,0,33.35725,-116.5665,7
5.541263545158426,1,34.66457,-118.7609,9
5.552959584921617,0,33.98963,-119.72,3
5.560681631015528,-1,37.8589,-119.6865,7
5.560681631015528,0,38.427179,-121.054386,4
5.560681631015528,0,35.271316,-120.293963,10
5.564520407322694,0,39.532251,-121.568783,8
5.564520407322694,0,36.030673,-117.506728,7
5.572154032177765,0,35.30531,-119.8551,6
5.572154032177765,0,35.307449,-119.880492,6
5.579729825986222,-1,36.4802,-118.4885,6
5.583496308781699,-1,41.12694,-123.0206,8
5.58724865840025,-1,40.925717,-120.265733,8
5.605802066295998,0,38.801583,-120.470033,10
5.616771097666572,0,39.82053,-120.1864,11
5.6240175061873385,0,37.03216,-119.2494,6
5.631211781821365,1,34.69664,-119.3278,9
5.634789603169249,-1,38.22994,-118.98,6
5.641907070938114,1,34.581902,-119.358299,8
5.645446897643238,0,40.2365,-123.6694,7
5.652489180268651,-1,39.7485,-121.713333,8
5.659482215759621,-1,41.16674,-122.6201,9
5.66988092298052,1,34.65966,-118.3773,8
5.66988092298052,-1,40.55945,-120.478383,8
5.676753802268282,-1,41.76991,-121.1874,8
5.683579767338681,0,41.838,-122.975,8
5.686263238437263,-1,39.64155,-122.8409,8
5.69035945432406,0,36.490486,-120.801731,7
5.6937321388027,0,34.77458,-118.50195,5
5.703782474656201,0,40.1556,-122.202,9
5.717027701406222,0,40.444433,-122.330967,7
5.736572297479192,1,34.76476,-118.7326,7
5.739792912179234,1,35.98854,-121.4962,7
5.739792912179234,-1,38.55864,-119.9767,7
5.7430031878094825,-1,37.76041,-118.8737,7
5.749392985908253,0,37.332487,-119.88503,4
5.755742213586912,0,35.905117,-120.983966,7
5.75890177387728,0,39.750277,-122.5275,6
5.765191102784844,1,41.47205,-123.5023,7
5.768320995793772,0,35.9699,-121.2682,8
5.768320995793772,0,41.593667,-123.466167,8
